Class,View,B_G/B_N,B_G/B_a,B_G/B_b,B_G/B_c,B_G/B_d,B_G/B_e,B_G/B_f,B_G/B_g,B_G/B_h,B_G/B_i,B_G/B_j,B_G/B_k,B_G/B_l,B_R/B_N,B_R/B_a,B_R/B_b,B_R/B_c,B_R/B_d,B_R/B_e,B_R/B_f,B_R/B_g,B_R/B_h,B_R/B_i,B_R/B_j,B_R/B_k,B_R/B_l,G_B/G_N,G_B/G_a,G_B/G_b,G_B/G_c,G_B/G_d,G_B/G_e,G_B/G_f,G_B/G_g,G_B/G_h,G_B/G_i,G_B/G_j,G_B/G_k,G_B/G_l,G_R/G_N,G_R/G_a,G_R/G_b,G_R/G_c,G_R/G_d,G_R/G_e,G_R/G_f,G_R/G_g,G_R/G_h,G_R/G_i,G_R/G_j,G_R/G_k,G_R/G_l,R_B/R_N,R_B/R_a,R_B/R_b,R_B/R_c,R_B/R_d,R_B/R_e,R_B/R_f,R_B/R_g,R_B/R_h,R_B/R_i,R_B/R_j,R_B/R_k,R_B/R_l,R_G/R_N,R_G/R_a,R_G/R_b,R_G/R_c,R_G/R_d,R_G/R_e,R_G/R_f,R_G/R_g,R_G/R_h,R_G/R_i,R_G/R_j,R_G/R_k,R_G/R_l,UV_G/B_N,UV_G/B_a,UV_G/B_b,UV_G/B_c,UV_G/B_d,UV_G/B_e,UV_G/B_f,UV_G/B_g,UV_G/B_h,UV_G/B_i,UV_G/B_j,UV_G/B_k,UV_G/B_l,UV_R/B_N,UV_R/B_a,UV_R/B_b,UV_R/B_c,UV_R/B_d,UV_R/B_e,UV_R/B_f,UV_R/B_g,UV_R/B_h,UV_R/B_i,UV_R/B_j,UV_R/B_k,UV_R/B_l
LDPE,1,0.8938777139208174,0.8169741406496374,0.8791208791208792,0.8599690144202121,0.8327223995900832,0.9591836734693877,0.6971433087044134,0.9178823340814364,0.707345878277301,0.7459406329860429,0.8482873107134181,0.8025844068864988,0.85876309029836,0.35257024265644954,0.15271207820876695,0.09910017518713171,0.12493544670877528,0.12746836939813175,0.5018007202881153,0.15848117270536172,0.3732766912471946,0.16191638453665066,0.11421269903676037,0.10012956514697546,0.14568805893708386,0.0865441612329579,0.9133108677337826,0.9453617656820446,0.867614643212171,0.9100893677440909,0.9146002024291497,0.9069448135352999,0.8647589180713444,0.8974515704344556,0.8175090819392743,0.8578915189099485,0.8368313850513638,0.9209792247803822,0.8858552351790424,0.10029486099410277,0.16524228343843345,0.09469680598176082,0.08690386703416018,0.1628711201079622,0.10031889449906989,0.16464131713053703,0.13546172653752114,0.08346414315827241,0.07777971875272949,0.08722989727240524,0.09792247803821974,0.08148337160840351,0.6379201265322262,0.6368854405826934,0.6140156608399905,0.5358101705622237,0.5963027334492021,0.5858521918025005,0.5731159933853059,0.6064447340362517,0.5268946210757848,0.437912673056443,0.6022385698465433,0.5325314153439155,0.5606366551847013,0.7443258204824041,0.7917821233473201,0.7596298346911334,0.63952937460518,0.7379522831410965,0.5953473650894129,0.7062760847310812,0.6651660545748924,0.5064187162567486,0.46943556975505857,0.5904129093497864,0.47085813492063494,0.6138496258463,0.5095146545297603,0.14326308311626804,1.2727916103712282,0.24505116756884904,0.2515402843601896,0.09553384231971201,0.16150600971105628,0.5311898873316846,0.5615356430403453,1.0799451303155005,0.9936834634492547,0.5704966991512104,0.5704155743693325,0.9155647977400243,0.7372720814586787,1.0997233481309914,0.6361768540835275,0.7571879936808847,0.5888682305470945,0.726538247233941,0.9732658108585561,0.7444937507633432,0.22759945130315498,0.9066713981547196,0.8896180446400502,0.6397352701018523
LDPE,1,0.8816337871631009,0.756251717504809,0.8645475600990337,0.8445924641336906,0.7839525567512372,0.9453865138125945,0.6656602574288892,0.8943857698721511,0.6250591389370762,0.7029874213836478,0.8290330457431223,0.750186428038777,0.8206148994875838,0.34739808677013456,0.21489420170376478,0.128823576391662,0.14299227494876243,0.18462807320713218,0.429981689355943,0.23009693310027016,0.35642817438259344,0.23446617252799243,0.1513364779874214,0.135723587823539,0.2038541544016641,0.12400472999605834,0.912923845404902,0.944729864103414,0.8524236825899534,0.910273627664932,0.9078947368421053,0.8938045016664384,0.8721111726499169,0.8975563009103977,0.7893036777259933,0.847799295774648,0.8243819266837169,0.9096600697508299,0.8661471861471862,0.11442238496380647,0.13730527013589658,0.1120788246678983,0.10009232835319792,0.16487821495486288,0.12893210975665434,0.24449926992598559,0.20354575946334452,0.11674588159291219,0.10470950704225353,0.11706375914210078,0.1013067775956973,0.10164502164502165,0.6278638747584684,0.6164140917142295,0.6046199936928414,0.5484253368633184,0.5874832821965227,0.5554230753944597,0.5861879321181647,0.5926392938765861,0.4935091527089562,0.4359902848310886,0.5896579156722355,0.5077469055656539,0.5468861562871876,0.7153673252099846,0.7421373745325722,0.7319851781772311,0.5958430473781957,0.6890881913303438,0.5103930686379714,0.671904462602137,0.5983529040901568,0.4326139481551251,0.4659748288805476,0.5519490851233094,0.43404310568683463,0.531297104323681,0.4246048864661359,0.07786901347581818,1.260111805327195,0.18488842594447336,0.15974237665487218,0.06499664151092496,0.16179766124760625,0.43178163849562723,0.5101522842639594,1.0859416135260047,0.995033369548347,0.456449272520491,0.546130817381838,0.90136868112475,0.6539504184182611,1.0812890496547187,0.5599134650054084,0.6641752474853895,0.49824173219012996,0.6712708307867824,0.9672928350131378,0.6975534659232754,0.29462353010004094,0.9106006518702467,0.8583081689478019,0.5977501587589585
LDPE,1,0.8823856637660429,0.7811150372987828,0.8497761432683083,0.8442044693177787,0.7924276344212716,0.9368450301683074,0.6662418352716265,0.8967706101721812,0.6594251468674841,0.707928388746803,0.8249305442065697,0.7691160307740619,0.8300267674381988,0.3644455040330592,0.21947389085198274,0.14662615925807485,0.14779490009064755,0.19398295432229684,0.42195935217529373,0.22861239445595027,0.3626517495834325,0.21775815163821313,0.1603383828447767,0.14397777414610233,0.20281833882870154,0.1268697842859392,0.9081106224627876,0.9453633461841398,0.8603540443431776,0.9102290332035338,0.9128222523744912,0.8971560547051899,0.8590746253595035,0.8993568823190631,0.8090189297415362,0.8574896283873245,0.8277428057553957,0.9149542900276776,0.8762171477811289,0.11096075778078485,0.15437549226878913,0.13145210761545878,0.10706360172507641,0.1712601763907734,0.12014310297980256,0.2480448054896816,0.20104626607794202,0.12108663997087732,0.10954188366139994,0.12657374100719423,0.11159104252285498,0.10861697544162,0.6353312302839117,0.6308843805396889,0.6082782499213094,0.5477234134976109,0.5996069182389937,0.5719548425430778,0.6030699171671967,0.6061980049678666,0.514749322219075,0.44331232962416767,0.6023002181241325,0.5226479352916135,0.5651106623906244,0.7324921135646687,0.7539885759306677,0.7272584198929808,0.5979939185720492,0.7042059748427673,0.5483462071697366,0.6722804538138422,0.6169222883728266,0.4695504390401813,0.48505161549805603,0.5628395796153083,0.4516815666240953,0.5654274062636101,0.47060669045844933,0.09309475011824059,1.2568757620918574,0.20663255026796148,0.1741315359151278,0.07902338649044359,0.1868275050437122,0.4865288834856269,0.5248259666191395,1.0874177029992684,0.9987866041093674,0.47256755166869285,0.5706746735817296,0.9085846503784462,0.6475248305218351,1.0747866142799078,0.5563525003022122,0.6718781159015674,0.515531637054331,0.6599697377269671,0.9703909957253225,0.6989012832340853,0.32894415996098514,0.906892088658793,0.855249225459822,0.6071607297211228
LDPE,1,0.9029180471837451,0.8061569955121644,0.8875955038201527,0.8695514470089868,0.825563080800126,0.9495815065763252,0.6867226491325359,0.9114483747609943,0.6826616239215223,0.760928585481015,0.857724404640749,0.8084436042848142,0.8518328532533638,0.39056325096802524,0.19785843634359498,0.10124404976199047,0.13068609208598914,0.15801701055284298,0.49039457951375054,0.18466291689772635,0.3855162523900574,0.1926486230941969,0.12130631516820774,0.10938326887848565,0.1724952741020794,0.11225979560430888,0.9249979154506796,0.9483804415102125,0.865173871774959,0.9174855910768338,0.9220451583063531,0.9039166592148797,0.8721248898894001,0.9000838066859111,0.8159291239431552,0.8757064584322015,0.8421655433681337,0.9256428363726998,0.8852074538399216,0.11594263320270157,0.17907984320198062,0.10108723789800673,0.09702699340714019,0.1660429718706639,0.11602432263256729,0.1766663404130371,0.14177297699972063,0.09799424356898721,0.08425730186807025,0.09484163693229374,0.11082956008806547,0.10012366210396145,0.6378220325588746,0.6591834314849215,0.6144935557839805,0.5493130132659507,0.600134064114191,0.5915694212907835,0.5816398865784499,0.6161158002682023,0.5359746815159041,0.44661056370786995,0.6087972127642727,0.5358785648574057,0.562547113667923,0.7526868974237395,0.7977550294454765,0.7707756780264094,0.6399241945672773,0.7234730491699853,0.5775184567754227,0.7063642091997481,0.6541374142147196,0.5020831664129477,0.4865733496849495,0.5917333122179111,0.4818098185163503,0.5848839515969053,0.47164038597317015,0.12214041028467928,1.2672755141141907,0.22087052689785924,0.2125638285239283,0.09266210929782273,0.15890399967906285,0.5184894402135511,0.5580391677863279,1.0710121592360224,0.9987493920655874,0.5435115703453424,0.5723329626144239,0.9090374205695457,0.7078001338740796,1.0760633541959381,0.6214550912394344,0.7240628587262004,0.5738728415063026,0.7084286115457135,0.9681243620946848,0.7351899352632221,0.2452945422241963,0.8968248454109637,0.8763603504498487,0.6335443579433656
LDPE,1,0.8734763337027069,0.7717933608328422,0.8771305113227175,0.8407435119914938,0.7956367924528301,0.9411577481599364,0.6691567988555989,0.8934364465595875,0.6714421027705423,0.7270509541609286,0.8286334056399132,0.7703913248467704,0.8221828211189912,0.3673816685135349,0.21752111569436258,0.12258942146115068,0.14968692159256486,0.17625786163522014,0.43950666401432265,0.22156878327902726,0.3685901249256395,0.2226300418343989,0.14979342907731655,0.136945933778087,0.1833254754046833,0.122301024428684,0.9131496925280095,0.9413131900058106,0.8511617711530031,0.9114024466619348,0.908901370096162,0.8909851343365005,0.8672862639284465,0.8891988073482736,0.7962826647037173,0.8587966019631147,0.8209948727174597,0.9108869448746391,0.8764840478349092,0.12682166624547217,0.1611604548850336,0.1219640508548882,0.10300196233977706,0.180580376138201,0.11428831204255126,0.22560335781741866,0.18514956237376165,0.11207213838792786,0.09714336018310665,0.11446433390303139,0.10129337407391904,0.10771489012649484,0.6447534268158185,0.6457584968223266,0.6133238781861876,0.5476613380698638,0.5961970001181056,0.5683129701118319,0.5936738703339882,0.5972704323130325,0.5176508603279748,0.4499040809208231,0.5941931127616474,0.5254813618395885,0.5499702439992065,0.7095084291791397,0.7686811668574586,0.7319465784186265,0.617643576080521,0.7007991811346009,0.5449516456401481,0.680196463654224,0.6255522246765541,0.4757250181759431,0.4969916288803627,0.5693688684116455,0.4601946699536702,0.5600476096012695,0.42480097258716026,0.08364794714487966,1.2578616352201257,0.18717256707413873,0.16649492707672797,0.06968022108172127,0.17208861802009554,0.45319424291148674,0.5290431627983675,1.079288603378539,0.9876711292640497,0.4738410855753392,0.558775165548198,0.8972900898074434,0.6595878559068743,1.0787501672688344,0.5785442133672012,0.6833386176284083,0.5236873272799053,0.6643880744523143,0.9698027373622494,0.7106814527765181,0.2844991672614799,0.9023523182815217,0.8615577692368029,0.6110839518243634
LDPE,1,0.8825763570185157,0.761102603369066,0.8672300544697212,0.8513619902377578,0.7870184945223231,0.9351404827859122,0.6673983318034881,0.9021217529248463,0.641858812381554,0.7080576559546314,0.8306656816875975,0.769722898186671,0.8280954631379963,0.3667510682069948,0.2375230690697766,0.14330342838833707,0.15202330341678474,0.1962932422350493,0.434032449544915,0.2348245999122002,0.3866349395201269,0.22761370814908402,0.15812066792690613,0.14655667733727326,0.21057382840097338,0.14004410838059234,0.9157183051274514,0.9427754526996229,0.8543231441048035,0.9145324101109535,0.9138449802941051,0.8798094540124589,0.8734732539009921,0.8942174762835486,0.8033457419918195,0.8647123167796981,0.8328474682692738,0.9191508959973204,0.8794646699371719,0.11955654474446731,0.1601541457754941,0.13004366812227075,0.10957704179527822,0.1826927151756579,0.10163979479662881,0.2371005533675657,0.2052724412451733,0.1227078450296429,0.10732881207613214,0.12355922321388528,0.11455367610115558,0.11808245115758671,0.6353784923355795,0.640926640926641,0.616181510221767,0.5445173013114236,0.5983883647798741,0.552253689668927,0.589782916470033,0.5917835275528343,0.5034761982659904,0.4508860205644279,0.5679955216122197,0.5173037969228117,0.5502166050633918,0.7189581116759269,0.7670002363879915,0.7293496671524796,0.5896271132880392,0.6845911949685535,0.5296769046669326,0.6766163284568193,0.5994864704720521,0.46159823327335187,0.48212644935462695,0.5452836978687673,0.4641210188337715,0.5500973729184054,0.43068355621789084,0.07964043526257689,1.236544580597116,0.1655586704044854,0.15163820215772922,0.07130421019309909,0.18402112346152208,0.4103851282453526,0.5046236244194318,1.0821460093304753,0.9896527396723368,0.45158633671908704,0.5601759477598404,0.8984273893093847,0.6275429742942753,1.077990657369169,0.5514217060472567,0.6513396233926511,0.5062124089901868,0.6443081640475278,0.9696446780139619,0.686011967027909,0.3333123187492119,0.90240652190954,0.8639946664575081,0.6063849083983311
LDPE,1,0.8932330225299132,0.8050967437470505,0.883457895367891,0.8640025397833248,0.8198137773218653,0.9490936676515213,0.6996206733048838,0.9175406871609404,0.7071080358546942,0.7640953054965793,0.8438247334927648,0.7948153101766257,0.8531595576619274,0.33278642602745206,0.16713858738398615,0.09504016626034131,0.11893329100361125,0.13153949341118915,0.4098458835742234,0.16117433222696378,0.3662045408880852,0.16433401478219845,0.1086734292679091,0.11008876818937213,0.14865662247747924,0.09561611374407583,0.9167502507522568,0.9490061572792264,0.835926763310724,0.91401962414768,0.9123231808334396,0.8982719559326551,0.869739670408407,0.8844199629612042,0.756806579693704,0.858450673525437,0.8246954645570189,0.9137563260696808,0.8654454116322376,0.11601471079906386,0.1590561593454275,0.06632087600301459,0.08652087144520205,0.12403891083641307,0.09368753054062458,0.13971817530451397,0.09981480602117859,0.05147475893363585,0.06826801517067005,0.07641479750078663,0.09318666610899662,0.07253908449179335,0.6418652359160486,0.6391290552867455,0.6099608060493289,0.5526378045895434,0.6070103418331096,0.5890832971286386,0.5955113793239458,0.60851248129774,0.5379575954895577,0.4592936494776985,0.5892342324552742,0.5298588039867109,0.569161534817622,0.7331150386618275,0.7971365114618864,0.7561661190070865,0.6599637252582604,0.7316254835399069,0.5857656305541293,0.7305249871810042,0.6332782108827467,0.5120304931311046,0.5239180898690101,0.5633663757355555,0.47691029900332227,0.5982946470866888,0.5102168882613641,0.10080962112875333,1.2641098422338108,0.2393095022267765,0.22225287718745074,0.08741920227021914,0.15726453524256265,0.5260453440025105,0.5324064691338007,1.0654775472988376,0.980118735330664,0.5542650867142744,0.5653417581010118,0.9192846217202023,0.69784625058953,1.063832596210971,0.6441492925550782,0.7436544221976983,0.5853302853539334,0.6761305188659836,0.9707382129128422,0.7224271411779011,0.21683382721677683,0.8811956371669197,0.8857804284705328,0.6379626862485591
LDPE,1,0.8777043863465569,0.7505888819095478,0.8797809839734623,0.8350969670744659,0.7797062750333779,0.9288709549806156,0.653714739769567,0.8911675046518073,0.6449986211243746,0.7013599559783036,0.8278134850779875,0.7541511285574093,0.8111150470342819,0.34327413677174384,0.22090923366834173,0.12317653171336078,0.1364619802525471,0.18067226890756302,0.39797452330089406,0.22713547874453716,0.32942713488261605,0.22889335381948547,0.1502633440767235,0.15061202767429482,0.19159960745829246,0.12071476364781361,0.9144248121878541,0.9426283912718825,0.8439201451905627,0.9073074831639268,0.9090600754652987,0.8847846012832264,0.866676560799446,0.8795035255481504,0.773066037735849,0.8511386617427239,0.8249473542721448,0.9151634369899133,0.8361415708299902,0.12355730893524153,0.14427943250642994,0.09685272896286132,0.09269251683607312,0.16687158180353584,0.1123281393217232,0.20317601662214307,0.13976625132811746,0.09099056603773585,0.08841114921304845,0.11134011380438193,0.09944335160925795,0.07167691896228938,0.6320472440944882,0.6328226536961916,0.6185936576718535,0.5479279208233114,0.6074292452830189,0.5571980714826473,0.5948367322881056,0.5853216788723522,0.4957375984411789,0.4465882352941177,0.5566116857701986,0.5057329334979714,0.5492511292495443,0.6935826771653543,0.758969713678075,0.7404372661020288,0.5958755569575332,0.6818789308176101,0.5047216798820576,0.6795158945341664,0.5683124655484684,0.4398392465697816,0.48671657754010694,0.5086065737449579,0.43729052742988184,0.5222680085585228,0.4288011294560571,0.07125451972960226,1.2365945437441206,0.1492946552751838,0.1377862293003724,0.07007201076204796,0.18215516113558067,0.43080120789050547,0.4972648155822627,1.0797549846865429,0.9767756482525366,0.4542317044474076,0.5477116497829233,0.9053296207694419,0.628006602735419,1.0652466066388926,0.5581164315517584,0.6569606211869108,0.4997230355305848,0.6222580785835768,0.9693713478959959,0.6848736013261499,0.2903306456653541,0.8963547538519353,0.8655188642246451,0.6024782923299565
LDPE,1,0.8892369923857868,0.7686810382063062,0.8702210870779791,0.8459297748386081,0.7978071209620372,0.9225798825893384,0.6660941806126932,0.895817671032327,0.6496191941912316,0.7039688471069504,0.8384309871842117,0.7675907020574839,0.8236406619385342,0.38475571065989844,0.22994463423253625,0.13748104397797112,0.1485199181231302,0.18718069637664073,0.39765966667979985,0.23545153173303512,0.3653701578759942,0.22141983347144942,0.1705935570153011,0.15223355034189084,0.20515941573739593,0.14066193853427897,0.9214324561770489,0.9457097896306113,0.8633510591927469,0.9143701606860378,0.9160434360079437,0.885284846269816,0.8790695410968903,0.889525092623779,0.799387232485824,0.8669991687448046,0.8372477228076441,0.9191342063558261,0.8812580784144765,0.12073798267999833,0.1598476064270333,0.11537790951094064,0.10794271917409042,0.17594118392698696,0.12796381744255106,0.23412331500316316,0.17129384593177116,0.12305652094384488,0.1094631841449009,0.11868190748347918,0.11156059721411293,0.11805256355019388,0.6262917093949673,0.6450887573964497,0.6221626733921816,0.5531587057010785,0.601850758023233,0.5563747957434937,0.6049756327621444,0.5782866166600867,0.5139922355224846,0.45690401940401937,0.5489490929433389,0.5106750053914169,0.5509386038020399,0.7265914648576162,0.7718343195266272,0.7476355611601514,0.6210343328987397,0.6952549714510731,0.49531704595273207,0.6974139286275742,0.5709435452033162,0.45676965383371076,0.4996968121968122,0.5002797091025334,0.4462367910286823,0.5433186490455213,0.4148005804149182,0.07805973677988809,1.2195687772925765,0.15330537247853007,0.1435402885151829,0.07507042812363608,0.20960219478738,0.4057806188477979,0.49561867671337256,1.0884124147971674,0.9784904488274577,0.43309279159149744,0.5596456602561161,0.9094474293109533,0.6093860824336039,1.0501501091703056,0.5521869382863991,0.6343349007730932,0.4827203110740785,0.6110653863740283,0.9767834032707164,0.6799305761334293,0.346304016941301,0.8933840658487342,0.8655188642246451,0.6072428512415661
LDPE,2,0.863783442506511,0.4976786276361347,0.7043982730706961,0.5042159180457052,0.3854377104377104,0.8093683630928971,0.4608182754423743,0.8013039550685362,0.5213966192945647,0.45061628284138827,0.676897406077767,0.7869566924496447,0.6146612103564965,0.2833241259569095,0.38231822474032107,0.19666306889728366,0.2441292356185973,0.41212121212121217,0.29595689451742313,0.3230970882876135,0.2815678881426495,0.2612327302957127,0.1780733052221862,0.21565454821257013,0.1406023008363108,0.09955142834658064,0.9261473753659643,0.8926642024452658,0.8723638519522318,0.8521563468946725,0.8325841574268305,0.89255816104713,0.8353783231083846,0.8621061929531848,0.7909288455314624,0.7703654188948307,0.8189850096306842,0.9337225689551036,0.8152706100304354,0.08981072945445549,0.2340536442043408,0.1072245278224782,0.1296626890914216,0.2939766257117171,0.13024374450765458,0.44433083390138606,0.18691726371577191,0.13153636321605253,0.0858288770053476,0.09718616531278788,0.0981276424401047,0.1096555070354197,0.5640227672904468,0.49800008247082594,0.40052505421755513,0.48029005255985985,0.4143716058960434,0.4689936126339083,0.4020016256858362,0.559563492063492,0.41430519037881003,0.39519220806134076,0.48493805166410237,0.4221596800474004,0.36690844395784866,0.4544858932885631,0.40303492639478783,0.38979568542403836,0.42763285964570763,0.3515806826997673,0.36609163607101547,0.3565840276366592,0.4363492063492063,0.39034959587106827,0.4200600973992332,0.42230140092315166,0.3772774403792031,0.25477852287760594,0.3313855445311581,0.06230341156544883,1.206338329764454,0.12479797317957454,0.0828363154406892,0.05508610976983743,0.17883503779457535,0.05723037240045139,0.48636878320703775,1.1324448637811062,0.9963908750425604,0.13216895825591476,0.4682282837622644,0.8763873093062473,0.5370594402774418,1.0739186295503211,0.41711440178220416,0.5390159045725645,0.4482536616771286,0.6144064028457092,0.4672335966467838,0.6601341346572599,0.32515626842788065,0.912087163772557,0.45398241050414967,0.5377818872964504
