Class,View,B_G/B_N,B_G/B_a,B_G/B_b,B_G/B_c,B_G/B_d,B_G/B_e,B_G/B_f,B_G/B_g,B_G/B_h,B_G/B_i,B_G/B_j,B_G/B_k,B_G/B_l,B_R/B_N,B_R/B_a,B_R/B_b,B_R/B_c,B_R/B_d,B_R/B_e,B_R/B_f,B_R/B_g,B_R/B_h,B_R/B_i,B_R/B_j,B_R/B_k,B_R/B_l,G_B/G_N,G_B/G_a,G_B/G_b,G_B/G_c,G_B/G_d,G_B/G_e,G_B/G_f,G_B/G_g,G_B/G_h,G_B/G_i,G_B/G_j,G_B/G_k,G_B/G_l,G_R/G_N,G_R/G_a,G_R/G_b,G_R/G_c,G_R/G_d,G_R/G_e,G_R/G_f,G_R/G_g,G_R/G_h,G_R/G_i,G_R/G_j,G_R/G_k,G_R/G_l,R_B/R_N,R_B/R_a,R_B/R_b,R_B/R_c,R_B/R_d,R_B/R_e,R_B/R_f,R_B/R_g,R_B/R_h,R_B/R_i,R_B/R_j,R_B/R_k,R_B/R_l,R_G/R_N,R_G/R_a,R_G/R_b,R_G/R_c,R_G/R_d,R_G/R_e,R_G/R_f,R_G/R_g,R_G/R_h,R_G/R_i,R_G/R_j,R_G/R_k,R_G/R_l,UV_G/B_N,UV_G/B_a,UV_G/B_b,UV_G/B_c,UV_G/B_d,UV_G/B_e,UV_G/B_f,UV_G/B_g,UV_G/B_h,UV_G/B_i,UV_G/B_j,UV_G/B_k,UV_G/B_l,UV_R/B_N,UV_R/B_a,UV_R/B_b,UV_R/B_c,UV_R/B_d,UV_R/B_e,UV_R/B_f,UV_R/B_g,UV_R/B_h,UV_R/B_i,UV_R/B_j,UV_R/B_k,UV_R/B_l
Nylon,1,0.9618413082980012,0.8407282802295666,0.6340101072790141,0.7025677322952302,0.7518067556952082,0.883975918025597,0.7158276215236744,0.9290774464678807,0.832912889239259,0.8478303631142059,0.9150635930047695,0.9471985801298858,0.9239117518913138,0.3687865939834444,0.07528201068672076,0.09225108608919229,0.10365302190240258,0.1436370777690495,0.17499302260675412,0.11541794689986606,0.24186511907144287,0.09294442254631455,0.09976789016090326,0.07229729729729731,0.13093461336775444,0.06931516615835545,0.8717605390463027,0.9571504215714228,0.9140313795626371,0.9541559897501602,0.9712611607142857,0.9501925025329281,0.9425409836065574,0.9491759356986279,0.8304681862557833,0.9339440694310511,0.9554019848125678,0.9921638117739713,0.9497044988541793,0.07791983413959916,0.09062767300720949,0.06308430208926104,0.07098814862267777,0.3282445790816326,0.08571428571428572,0.1276639344262295,0.08845498092067873,0.08230400271658389,0.09104789456766313,0.2379364377837599,0.5547942508367789,0.11627065492702932,0.6236785629123281,0.5773428232502965,0.6390896386504292,0.5375413190618605,0.5691223372839311,0.6425443834089642,0.5807099008342514,0.6250492941083682,0.6659505052916368,0.39366163690604866,0.6314889215959267,0.5683686373695859,0.6667463542911786,0.830975280184405,0.7836298932384341,0.8402076262727092,0.6563828112702661,0.7408749064850179,0.8143857973091314,0.739611207303636,0.7941083681678366,0.8479748547783879,0.42396990790782135,0.8354747603325511,0.7430050584887765,0.8450075703243287,0.8498931201013379,0.3506060487192562,1.1997580087577782,0.45668642304823953,0.2446502463054187,0.1105591041715953,0.12999847954994678,0.03998585961742409,0.5258772108982477,1.0005727786926326,0.978373015873016,0.37992465860932345,0.6294129432979362,0.9635816641596072,0.9262542658769073,0.8070984097718369,0.7721081760018841,0.7393891625615764,0.6744341928869964,0.5474127008261113,0.5575238618955968,0.6458886483395286,0.22395646881935996,0.760846560846561,0.792497253178465,0.6022039671408536
Nylon,1,0.9688133668586258,0.849152677221736,0.6388092613009922,0.7188685208596713,0.7940141541137864,0.9018178906062304,0.7839831819443893,0.9593290721817367,0.8608118315906652,0.8623302810230501,0.9342068580986896,0.9661092621154315,0.9595774367151685,0.3975586016708573,0.06738801813986793,0.09517089305402425,0.08316213653603034,0.08492468271853873,0.15271882758068392,0.0741343064535322,0.3086756503684403,0.0693754224148213,0.09050363119671613,0.060575889123421885,0.13150418053413426,0.04249551524815627,0.8660492239087556,0.9649910960012951,0.9199528895747878,0.959122632103689,0.9871114480667171,0.9562834924855957,0.9605338809034907,0.959760585594694,0.828944587683334,0.9403062860808211,0.9645156099130995,0.9942787247474748,0.9620792158753113,0.06971957808078211,0.09130645944633316,0.06952848962352273,0.05324027916251246,0.5809824029368341,0.06503082315967605,0.1902258726899384,0.0830266510292393,0.0726996069149161,0.07071840923669019,0.2520518184744126,0.6450047348484849,0.08925845585281593,0.6186795234490179,0.5664099714194982,0.6459387324224196,0.5208908159243201,0.5440463897052983,0.6281595655472587,0.5504645437941713,0.6132286101586796,0.6626021167853837,0.4069106036166058,0.6355345786168553,0.5558281237635514,0.70368578111138,0.8433677331952026,0.788385201651318,0.8389833884396288,0.6632636972802524,0.7761935022638812,0.8286946452102384,0.776661637417613,0.8196714775536241,0.8785061773109581,0.42197979454962214,0.8589256429742811,0.7519189681095196,0.8970078232115494,0.8456450271319365,0.35101832594278537,1.204891555145362,0.4105923891722244,0.31369776939993715,0.06262038602146311,0.06146674148573402,0.028422045758314335,0.5207630522088353,0.9997771504976972,0.9754699974246717,0.3474935278889151,0.6449598925198562,0.9714025428763814,0.9300710277439861,0.8336986617443469,0.7575912122400942,0.839066918001885,0.6386650418648532,0.5588121034229724,0.554170925387216,0.6764658634538152,0.22403803298172634,0.760430079835179,0.7898721267749275,0.6682340854309086
Nylon,1,0.9814609737090357,0.7931793179317931,0.618476882026158,0.638557526291006,0.7548143189067853,0.9051226551226552,0.7444707740916272,0.9274889622528937,0.798852156138213,0.8492644166469987,0.9288019443005697,0.9630843958712811,0.9314319667260844,0.389975800828514,0.11311488291686311,0.07125672542758409,0.12729555799717468,0.10652542039144647,0.13423921757255092,0.08672985781990522,0.2616443260013524,0.10892723770588468,0.09959877271654473,0.06067970835491454,0.12503541793159278,0.0671816201227966,0.8602150537634409,0.9482583010796497,0.9246508999919284,0.9438822447102115,0.9794056724028044,0.9551367242559703,0.9524043179587831,0.9477089606901602,0.8114842436521964,0.9314991351916656,0.9629763627592861,0.992434988179669,0.9512556574678577,0.060387096774193544,0.08555713994703606,0.04875292598272661,0.07699692012319508,0.43921287444232,0.06153598324674801,0.1385754007196598,0.09615854154797752,0.10018536879768936,0.0864406097904348,0.2154687248753819,0.5548463356973995,0.084551608122722,0.6011523687580026,0.6087982073357707,0.6277375201288244,0.5425569590367135,0.552135603935359,0.6068629019356904,0.5639628971778172,0.6301931415057154,0.6477146923928515,0.40237698260014537,0.6287499499339128,0.5527261242054562,0.671782809759209,0.8467509603072984,0.7565357550025553,0.8650966183574879,0.6120096013851178,0.7566083211505789,0.8235082386818109,0.7557134399052694,0.7890815924320064,0.8242527281353789,0.4253345303749305,0.8574518364240798,0.7399423585613328,0.8529341412852814,0.8546967895362663,0.25595168058987333,1.2219407293937432,0.3035840603631219,0.2694547171295932,0.058398176530692444,0.07600801960347515,0.04529370134465675,0.5042995491734847,0.9982521302162988,0.97065921503874,0.3691275167785235,0.6063092487851509,0.9809353943717796,0.890300819704279,0.8746833205679609,0.6549555922345358,0.8039971673617122,0.6214336241452487,0.5581198485186011,0.49638279468428087,0.6226832526298213,0.24149734178137058,0.7646386383843515,0.7985792221044782,0.6116466183382459
Nylon,1,0.9495710735188005,0.8428328790930996,0.6310273479668945,0.7165630166102496,0.7676632572777341,0.8757167147771759,0.7338957659859655,0.951841359773371,0.8605157865546884,0.8699604743083004,0.9059612104866537,0.9369088950077816,0.930237161974898,0.3183275875891926,0.08026227436110124,0.10894206549118388,0.09686688183893569,0.11660110149488592,0.16469611293447745,0.09946384924702358,0.32120598947794415,0.07570415560749515,0.08600790513833993,0.0857097529052473,0.11006025779161178,0.0687334204378984,0.8619702424847092,0.961898178269356,0.9184771532221905,0.9579632680946831,0.9788488348934475,0.9523231833070485,0.9513522359968906,0.957794584044889,0.8427490542244641,0.946238288632434,0.9607898109580262,0.9907061001063284,0.954368190407269,0.09022686852036611,0.11137768379960963,0.08278645090286552,0.09279427721737732,0.41027683728340963,0.08152371709329129,0.143815719487746,0.11860616410506629,0.07271963009667928,0.08556837830230409,0.23954661967318167,0.5265230575355412,0.11337594982511157,0.6288692356285533,0.6127011813208595,0.6689061018020867,0.53737525146937,0.5831325301204819,0.6465302244566723,0.5853600664372999,0.666905872503289,0.6653727640161672,0.41241675798701843,0.6384950495049505,0.5818031038976426,0.6583880597014925,0.8122631080227416,0.8092840719892175,0.8144166930129625,0.6897558281724587,0.7631443808018961,0.8040061755274929,0.769565389330486,0.8367818841446397,0.8615790948017128,0.4415409255668887,0.8210297029702971,0.752280535481578,0.8430248756218905,0.8275739223370145,0.37972346610102914,1.1936227872917027,0.5052681239188552,0.29196305757516217,0.07494503768844221,0.10856821272804014,0.047951417642651525,0.5333549353963304,1.002433597552496,0.9904595015576324,0.31840112972188445,0.6373731724854198,0.9428017258441199,0.9278026553539162,0.7749524303753675,0.7909655606227394,0.777913146001179,0.6142823492462312,0.5566758898841627,0.5829488544500967,0.6719591721009357,0.21964956195244056,0.7496754932502596,0.747930804534578,0.611648158504434
Nylon,1,0.9812897440078265,0.837758811443022,0.6491657015399134,0.7071971038444891,0.7822736030828517,0.9078326266101289,0.7530600963436784,0.9656465218631567,0.8633412509897072,0.8958631662688942,0.9433443563488585,0.9641299474177638,0.9390060240963856,0.44223870862546877,0.08329382013592539,0.08115643632308155,0.09613190099555345,0.12940898902913764,0.1861348907912633,0.11336176261549397,0.3611394107339338,0.08111638954869359,0.0669848846459825,0.06342882186541296,0.18619818204051686,0.06844483195941661,0.8742296085348749,0.9642914979757086,0.9370626542086317,0.9618948713852052,0.980739446408006,0.9608112475759534,0.9536972480826805,0.9655827873493489,0.8360703935486581,0.9545490949863847,0.9700309746972927,0.9943578615111462,0.95676525102748,0.0645216134653802,0.09222672064777328,0.07296849087893864,0.0710576769451989,0.46408006036297206,0.09478021978021978,0.21162285198704014,0.09997573404513467,0.07799571590574993,0.06403171552138395,0.3727422663823967,0.6724403235352141,0.14658715448464824,0.637042957042957,0.6034222645704304,0.6782389836602614,0.5404265384160524,0.6120795288351317,0.6570745316859307,0.6219410950780787,0.6582638666239179,0.6699743918053778,0.40510784594605653,0.681151874399231,0.5703971119133574,0.6934510728413313,0.8604995004995005,0.8047482928378593,0.8548599736326954,0.6789135490992234,0.7749318154867781,0.8282582702271821,0.7782170389405021,0.8550016030779095,0.8656370038412292,0.4192280931527033,0.8699535405318808,0.7783552187884317,0.8575538418508011,0.8783520718286917,0.3279588874504727,1.1969399764613573,0.4659023988064858,0.2949793266391022,0.0880428785370852,0.12973024046865406,0.033004597068877456,0.5244997382936748,1.0087835482746603,0.977539469764671,0.3940333660451423,0.6400922942276326,0.9771165229827976,0.9238554784041426,0.8453735358403855,0.7798280397314593,0.7782634376845836,0.6621738787735477,0.5695185902584211,0.5556559663667439,0.6797519829286951,0.19414430115022657,0.7655049151027704,0.8010991167811581,0.6349206349206349
Nylon,1,0.9731128040086365,0.8287506410509291,0.6207165784679448,0.6965395202516712,0.7584267453294002,0.895717984465246,0.7382238164689188,0.9283243887895051,0.8251536158815189,0.8683950519701221,0.9309069212410501,0.9609337203676827,0.940938318647297,0.37393571515867524,0.08663063631701448,0.07569185390821549,0.09858434919386551,0.10470009832841691,0.12587134037044415,0.08983404943040718,0.2933412840389585,0.10150464786513314,0.08153183416986128,0.06626889419252188,0.12235929688759878,0.06140350877192983,0.8596943156448567,0.9595153185281246,0.9342789217068945,0.9566919696364362,0.9831487530874033,0.9568923918288563,0.9583571253772738,0.9528183037347097,0.815527764736011,0.945070818119809,0.9683562140182778,0.9934542586750789,0.9579761237080362,0.06706165206938004,0.0832792997244286,0.05701736712737237,0.07131442269276868,0.465859294080153,0.06421907672510857,0.13912227751040052,0.09871174868939732,0.09411413205855991,0.0841792721582474,0.2847538145658038,0.609345425867508,0.08985658200464706,0.6139666361428515,0.6154333703058154,0.6414476312215387,0.5384463877727881,0.5770874554808073,0.6200748228926213,0.5834916112693891,0.6655994308075417,0.6554785020804438,0.403701537433155,0.6448266230397829,0.5649543243563887,0.663297511086253,0.8413823306923599,0.8099350340675012,0.8528800830870016,0.6639092413141101,0.77605856747131,0.815211334872244,0.7740978157644824,0.8095181627732322,0.8361799088567465,0.4254679144385027,0.8536371254139898,0.7635148495274251,0.8554592305541129,0.8409808876954668,0.2626191316625485,1.2084348532312335,0.3791534266996195,0.25855304456999373,0.05795111233177698,0.08689248895434462,0.04610474051306301,0.5101206126622428,1.0144843986452403,0.9712821146245061,0.3205993096956385,0.5917101311838153,0.9782814721213079,0.907047887986822,0.8750435085276714,0.7483817818053431,0.7969632768361582,0.6012084592145015,0.5533984915428215,0.4890649012885684,0.6431284170109761,0.2256971968004612,0.7641427865612649,0.7836915594603074,0.6191322901849218
Nylon,1,0.9577515792862029,0.7752324167418506,0.6239643927375287,0.6451347217319685,0.7150759091444039,0.8717077986179664,0.6759747932256793,0.9420830824804335,0.8325202612321977,0.8714911761222315,0.8946659802795708,0.9205271724028422,0.8985130988907245,0.2975898281897557,0.12917271407837444,0.0885774722369117,0.12828960269835668,0.15413283119532384,0.172319842053307,0.1303662859393462,0.28183825005017055,0.10221103155244315,0.08508034269019701,0.09642418722528016,0.1172641022587432,0.1008575249783652,0.8558105235761072,0.9468494271685761,0.9181918232584682,0.9344700498157223,0.9709145664923126,0.9471524900479323,0.9419765769467845,0.9564493871255784,0.8153639398274592,0.9489619028421689,0.9214556298863545,0.9871421830764392,0.9276331792751156,0.07808094391185529,0.1044189852700491,0.07019117107569396,0.09258434247296586,0.2320098272309399,0.08956860833536437,0.15504417505650298,0.10394512541602403,0.0721810378462739,0.10038298730094738,0.18106713951801404,0.4378735451399811,0.09101597340468662,0.6282096933728981,0.6732747408662753,0.6512236722065765,0.5642219941580484,0.6456956248032736,0.6501896633475581,0.6459539279385705,0.6590385379419944,0.6539693841224635,0.41550838177070176,0.6657723416847505,0.6176621328602404,0.6526882565634334,0.821839762611276,0.8019154219051748,0.8257109991670302,0.679640009473435,0.7496458923512748,0.7961909277698751,0.755148651309313,0.819864918553834,0.8233060401091729,0.4585123409990734,0.8132965081870192,0.7528089887640449,0.7871010847351045,0.8403770745039014,0.25313725490196076,1.2014018691588786,0.3938419297901549,0.26132127845189945,0.08867672481533867,0.20820716299467476,0.048240613328091216,0.5076781455291016,1.0073550212164073,0.9994879344556105,0.3304692404268676,0.6320441530417462,0.9561928149879193,0.8748235294117648,0.8262850467289721,0.6888801725828594,0.6859386152748036,0.6181439572528682,0.5878145557063799,0.546530371535286,0.6279760659441818,0.20876944837340874,0.7262369583306664,0.721162900188324,0.5489252220101254
Nylon,1,0.9501937133043096,0.7882154353458427,0.6382844812084157,0.6631215415407559,0.7270122836623366,0.8530578577320398,0.6846360123038094,0.9514660866763331,0.8338716029933044,0.8988085782366957,0.8861698330226471,0.9132699364716095,0.9018629146360635,0.3504014059192395,0.11749234513621731,0.11288437331415213,0.12421019583218869,0.15588085239982732,0.2037786244550061,0.12272261219339065,0.2893104559368455,0.09929105947223317,0.06600476568705321,0.10601673739737437,0.14599692222704494,0.11763087564848294,0.8673447399043227,0.9538774679421941,0.9154312392497338,0.9196202013587623,0.9759102975553707,0.9450299060096837,0.9487641923187277,0.9622778969522807,0.8332415137517482,0.956421647819063,0.9365174847609881,0.9865629420084865,0.8723920224108376,0.09097961470499503,0.09802564624465702,0.09615857154558113,0.06965703527870999,0.31522643527873534,0.10810920779590674,0.156371685043243,0.10276439875338973,0.08420561935839302,0.09277059773828755,0.20644850818094318,0.4167059563099167,0.06581092946439772,0.6596323761438939,0.6843062806517957,0.6843887838689351,0.5637772243962211,0.6360662199448167,0.670984251968504,0.6458357991083757,0.6648898082584135,0.6467513956526904,0.4236136539322186,0.6831831240898895,0.6342318909119571,0.6841795033008489,0.8242742189965289,0.8169988925802879,0.8095069313169503,0.6888414561840389,0.7661016949152544,0.7911417322834645,0.7720440288791572,0.8297796165168272,0.826859880429188,0.44721103380934946,0.7995592113030816,0.7484432884054544,0.7958582206853191,0.8166083159592463,0.23647986195537077,1.1849116795651915,0.3716595377310363,0.25717127511438237,0.08171435299658543,0.1730254682390249,0.042315996074582925,0.49490994518402504,1.0137024221453286,1.0106073345837914,0.28292185108136747,0.6305783051980611,0.9588922544353093,0.8705047256755166,0.7965971524782891,0.6886159400384569,0.6992241893773623,0.5494328662820362,0.5848280646120305,0.5168989205103043,0.6324444627622305,0.1962629757785467,0.7261496669038224,0.6723711582996428,0.5442085910078557
Nylon,1,0.9663428594461687,0.771517198052458,0.617559924589281,0.6408224123047948,0.6992032654342792,0.8594309550981857,0.6693158122516426,0.9403973509933775,0.8160942177406649,0.8698318496538081,0.8958473536281224,0.9327022102511289,0.9039416633819473,0.2969083800233786,0.10299198994817026,0.10189424544393572,0.11210076120222867,0.1418815495113623,0.15359489984652316,0.11421489554235355,0.2598434677904876,0.10189853474082244,0.07624134520276954,0.0909702703772614,0.12651509149964352,0.08805675995270004,0.8487104033235243,0.9493423463778149,0.919304956458045,0.9491932577971735,0.975218080888184,0.9462831679157383,0.9437714846947127,0.9560791629491442,0.8169158479282359,0.9514656415185007,0.9580718653823094,0.990016900522737,0.9409491607293804,0.06863423922451098,0.07443906014578329,0.088019858386913,0.07442847419626056,0.2515463917525773,0.0887583552764837,0.13664265837289244,0.08471895530862195,0.08850918410935497,0.06591382348230018,0.21607578240537192,0.42443894194866955,0.08746930724952703,0.6056042170346003,0.6516126469653639,0.6613030446442657,0.5625049200976148,0.6252809210266924,0.6428486881041626,0.6246596961925429,0.6620344635908838,0.6356696463887351,0.40656346749226,0.6486145101444698,0.606764160983878,0.6396233106111353,0.8250168443581308,0.8158563711471243,0.8143240258715886,0.6617728095725419,0.7621732444900051,0.7964490037482739,0.7658709804695207,0.8269673628206146,0.8228383830393166,0.4076780185758514,0.8187810847082971,0.7563561827427174,0.8012136017967612,0.8020492610837439,0.19768627450980392,1.1895222485278942,0.3198007374284145,0.22721488786384605,0.06779661016949153,0.14074001852483792,0.04474211415327808,0.4785851179068411,1.0100324579521982,0.9824246311738293,0.2947244557756423,0.5819899039244424,0.9730443349753695,0.8634901960784314,0.8108419838523645,0.6965952773201538,0.6975505010338794,0.530484934086629,0.5597426022522303,0.49389166044702837,0.6160319973335555,0.233475951608144,0.7331622835150737,0.7370072563247696,0.5405471421592575
Nylon,2,0.9638895735765344,0.9082316343622876,0.9273417215897743,0.8394411904384993,0.770610025220681,0.9252875882946519,0.720448356158977,0.9170803971812941,0.7338932260862707,0.8531687765387516,0.9051304555972233,0.9420523138832998,0.8283280507131536,0.3518609810204585,0.0654861609635479,0.0579588575993609,0.08445464619281304,0.10214375788146281,0.2003632694248234,0.09302600939337727,0.1743273542600897,0.08319533159845438,0.07143140600817492,0.08349956115854144,0.0964989939637827,0.08082408874801901,0.9899848978618552,0.9562365021800252,0.9691325603005939,0.8916508137814415,0.962664058041901,0.9684296175752644,0.9336677583848099,0.9856779121578612,0.9544265067031684,0.9697585562149419,0.9512381719347696,0.9918415841584158,0.9647310439449578,0.638144821556315,0.07261317794710892,0.2646357722920286,0.07275417459310927,0.18778022336349556,0.1709926769731489,0.08664649060984203,0.46634309357097387,0.15958774507830428,0.249329322819283,0.1305013086370042,0.6397623762376238,0.16306847988378192,0.620327290229424,0.6120717259045789,0.5792921626587841,0.5501605295493283,0.653048903199839,0.5780496552823496,0.5514633083838264,0.5861835825644288,0.5324850358742618,0.42755218525766475,0.6079529654788861,0.6415930987221349,0.6110932862757681,0.8313813572918338,0.8272094140249759,0.816928976591835,0.7475524198343176,0.8637955323002617,0.7998246522934682,0.7676923686190646,0.8077473751193127,0.7647361953462559,0.4383561643835616,0.816311127001152,0.8745112266698916,0.8521296222026149,0.4263465536856146,0.2620654476967747,1.2305378304466728,0.0833366514035437,0.21878930817610062,0.43457613814756674,0.04505246726216287,0.03689877397044955,0.3748553798688778,1.0150300601202404,0.9847436300723498,0.5281988846123635,0.6343445500808711,0.9030245969165588,0.861571058620419,0.9266180492251596,0.46585705753533746,0.7508254716981132,0.9309262166405022,0.5403260775301362,0.530886513674945,0.5345160046278442,0.2112224448897796,0.7943273566110935,0.8615191265415129,0.669809459939248
